CHANNEL node 11 HYNNEKLEIV
N_CASCADE_LINRES 2
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2022 9 5 5 7.8400 0.11289290 7.8395 0.0000 
2022 9 5 6 7.8400 0.11289405 7.8397 0.0000 
2022 9 5 7 7.8400 0.11289478 7.8398 0.0000 
2022 9 5 8 7.8400 0.11289524 7.8399 0.0000 
2022 9 5 9 7.8400 0.11289552 7.8399 0.0000 
2022 9 5 10 7.8400 0.11289570 7.8400 0.0000 
2022 9 5 11 7.8400 0.11289581 7.8400 0.0000 
2022 9 5 12 7.8400 0.11289589 7.8400 0.0000 
2022 9 5 13 7.8400 0.11289593 7.8400 0.0000 
2022 9 5 14 7.8400 0.11289596 7.8400 0.0000 
2022 9 5 15 7.8400 0.11289597 7.8400 0.0000 
2022 9 5 16 7.8400 0.11289598 7.8400 0.0000 
2022 9 5 17 7.8400 0.11289599 7.8400 0.0000 
2022 9 5 18 7.8400 0.11289599 7.8400 0.0000 
2022 9 5 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 5 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 5 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 5 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 5 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 9 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 10 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 11 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 12 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 13 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 14 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 15 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 16 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 17 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 18 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 6 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 9 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 10 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 11 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 12 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 13 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 14 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 15 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 16 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 17 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 18 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 7 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 9 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 10 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 11 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 12 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 13 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 14 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 15 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 16 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 17 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 18 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 8 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 9 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 10 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 11 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 12 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 13 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 14 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 15 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 16 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 17 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 18 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 9 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 9 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 10 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 11 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 12 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 13 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 14 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 15 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 16 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 17 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 18 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 10 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 9 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 10 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 11 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 12 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 13 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 14 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 15 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 16 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 17 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 18 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 11 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 9 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 10 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 11 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 12 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 13 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 14 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 15 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 16 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 17 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 18 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 12 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 9 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 10 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 11 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 12 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 13 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 14 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 15 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 16 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 17 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 18 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 13 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 9 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 10 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 11 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 12 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 13 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 14 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 15 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 16 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 17 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 18 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 14 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 9 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 10 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 11 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 12 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 13 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 14 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 15 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 16 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 17 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 18 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 15 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 9 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 10 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 11 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 12 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 13 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 14 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 15 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 16 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 17 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 18 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 16 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 9 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 10 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 11 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 12 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 13 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 14 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 15 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 16 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 17 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 18 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 17 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 9 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 10 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 11 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 12 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 13 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 14 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 15 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 16 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 17 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 18 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 19 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 20 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 21 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 22 7.8400 0.11289600 7.8400 0.0000 
2022 9 18 23 7.8400 0.11289600 7.8400 0.0000 
2022 9 19 0 7.8400 0.11289600 7.8400 0.0000 
2022 9 19 1 7.8400 0.11289600 7.8400 0.0000 
2022 9 19 2 7.8400 0.11289600 7.8400 0.0000 
2022 9 19 3 7.8400 0.11289600 7.8400 0.0000 
2022 9 19 4 7.8400 0.11289600 7.8400 0.0000 
2022 9 19 5 7.8400 0.11289600 7.8400 0.0000 
2022 9 19 6 7.8400 0.11289600 7.8400 0.0000 
2022 9 19 7 7.8400 0.11289600 7.8400 0.0000 
2022 9 19 8 7.8400 0.11289600 7.8400 0.0000 
2022 9 19 9 7.8400 0.11289600 7.8400 0.0000 
