CHANNEL node 4 GRONANI
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 1.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2022 9 1 0 0.0000 0.00005536 0.0688 0.0000 
2022 9 2 0 0.0000 0.00000019 0.0006 0.0000 
2022 9 3 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 11 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 12 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 13 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 14 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 15 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 16 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 17 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 18 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 19 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 20 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 21 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 22 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 23 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 24 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 25 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 26 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 27 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 28 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 29 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 30 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 1 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 2 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 3 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 4 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 5 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 6 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 7 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 8 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 9 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 10 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 11 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 12 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 13 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 14 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 15 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 16 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 17 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 18 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 19 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 20 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 21 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 22 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 23 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 24 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 25 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 26 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 27 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 28 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 29 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 30 0 0.0000 0.00000000 0.0000 0.0000 
2022 10 31 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 1 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 2 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 3 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 4 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 5 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 6 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 7 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 8 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 9 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 10 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 11 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 12 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 13 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 14 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 15 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 16 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 17 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 18 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 19 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 20 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 21 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 22 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 23 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 24 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 25 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 26 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 27 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 28 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 29 0 0.0000 0.00000000 0.0000 0.0000 
2022 11 30 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 1 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 2 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 3 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 4 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 5 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 6 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 7 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 8 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 9 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 10 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 11 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 12 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 13 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 14 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 15 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 16 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 17 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 18 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 19 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 20 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 21 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 22 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 23 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 24 0 0.0000 0.00000000 0.0000 0.0000 
2022 12 25 0 0.0000 0.00000000 0.0000 0.0000 
